timestamp,moneda,precio_vela_1_apertura,precio_vela_1_cierre,precio_vela_2_apertura,precio_vela_2_cierre,tendencia,apuesta,monto,modo,binance_price_entry,polymarket_price_entry,market_url,fee_percent,spread_percent,raw_pnl,pnl_after_fees,simulado_pnl,real_pnl,saldo_before,saldo_after,drawdown_acumulado,price_discrepancy,coincidencia_sim_real,comentario
2026-03-30 06:25:04,ETH,2044.760000,2045.200000,2044.760000,2045.410000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.022%, c2=0.032%, umbral=0.2%)"
2026-03-30 06:25:04,SOL,83.570000,83.560000,83.570000,83.540000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.036%, umbral=0.2%)"
2026-03-30 06:30:04,ETH,2044.760000,2045.410000,2045.410000,2045.350000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.032%, c2=0.003%, umbral=0.2%)"
2026-03-30 06:30:04,BTC,67328.010000,67319.990000,67320.000000,67309.990000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.015%, umbral=0.2%)"
2026-03-30 06:30:04,XRP,1.352600,1.351900,1.351900,1.351800,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.052%, c2=0.007%, umbral=0.2%)"
2026-03-30 06:30:04,SOL,83.570000,83.540000,83.550000,83.570000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.036%, c2=0.024%, umbral=0.2%)"
2026-03-30 06:35:04,BTC,67320.000000,67309.990000,67310.000000,67316.150000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.015%, c2=0.009%, umbral=0.2%)"
2026-03-30 06:35:04,ETH,2045.410000,2045.350000,2045.340000,2045.510000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.003%, c2=0.008%, umbral=0.2%)"
2026-03-30 06:35:04,XRP,1.351900,1.351800,1.351800,1.351100,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.007%, c2=0.052%, umbral=0.2%)"
2026-03-30 06:35:04,SOL,83.550000,83.570000,83.580000,83.510000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.024%, c2=0.084%, umbral=0.2%)"
2026-03-30 06:40:04,BTC,67310.000000,67316.150000,67316.160000,67297.240000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.009%, c2=0.028%, umbral=0.2%)"
2026-03-30 06:40:04,XRP,1.351800,1.351100,1.351200,1.351300,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.052%, c2=0.007%, umbral=0.2%)"
2026-03-30 06:40:04,ETH,2045.340000,2045.510000,2045.510000,2046.330000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.008%, c2=0.040%, umbral=0.2%)"
2026-03-30 06:40:04,SOL,83.580000,83.510000,83.510000,83.460000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.084%, c2=0.060%, umbral=0.2%)"
2026-03-30 06:45:04,ETH,2045.510000,2046.330000,2046.330000,2047.460000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.040%, c2=0.055%, umbral=0.2%)"
2026-03-30 06:45:04,BTC,67316.160000,67297.240000,67297.240000,67365.100000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.028%, c2=0.101%, umbral=0.2%)"
2026-03-30 06:45:04,XRP,1.351200,1.351300,1.351300,1.351900,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.007%, c2=0.044%, umbral=0.2%)"
2026-03-30 06:45:04,SOL,83.510000,83.460000,83.470000,83.510000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.060%, c2=0.048%, umbral=0.2%)"
2026-03-30 06:50:04,BTC,67297.240000,67365.100000,67365.100000,67381.280000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.101%, c2=0.024%, umbral=0.2%)"
2026-03-30 06:50:04,ETH,2046.330000,2047.460000,2047.450000,2047.320000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.055%, c2=0.006%, umbral=0.2%)"
2026-03-30 06:50:04,XRP,1.351300,1.351900,1.351900,1.351300,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.044%, c2=0.044%, umbral=0.2%)"
2026-03-30 06:50:04,SOL,83.470000,83.510000,83.500000,83.510000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.048%, c2=0.012%, umbral=0.2%)"
2026-03-30 06:55:04,BTC,67365.100000,67381.280000,67381.270000,67333.880000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.024%, c2=0.070%, umbral=0.2%)"
2026-03-30 06:55:04,ETH,2047.450000,2047.320000,2047.270000,2043.990000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.006%, c2=0.160%, umbral=0.2%)"
2026-03-30 06:55:04,XRP,1.351900,1.351300,1.351300,1.351200,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.044%, c2=0.007%, umbral=0.2%)"
2026-03-30 06:55:04,SOL,83.500000,83.510000,83.510000,83.480000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.036%, umbral=0.2%)"
2026-03-30 07:00:04,ETH,2047.270000,2043.990000,2044.000000,2042.460000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.160%, c2=0.075%, umbral=0.2%)"
2026-03-30 07:00:04,BTC,67381.270000,67333.880000,67333.880000,67305.140000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.070%, c2=0.043%, umbral=0.2%)"
2026-03-30 07:00:04,XRP,1.351300,1.351200,1.351200,1.350700,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.007%, c2=0.037%, umbral=0.2%)"
2026-03-30 07:00:04,SOL,83.510000,83.480000,83.490000,83.470000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.036%, c2=0.024%, umbral=0.2%)"
2026-03-30 07:05:04,XRP,1.350800,1.351700,1.350800,1.352300,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.067%, c2=0.111%, umbral=0.2%)"
2026-03-30 07:05:04,ETH,2042.460000,2042.350000,2042.460000,2043.060000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.005%, c2=0.029%, umbral=0.2%)"
2026-03-30 07:05:04,BTC,67305.140000,67265.170000,67305.140000,67272.820000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.059%, c2=0.048%, umbral=0.2%)"
2026-03-30 07:05:04,SOL,83.470000,83.410000,83.470000,83.450000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.072%, c2=0.024%, umbral=0.2%)"
2026-03-30 07:10:04,ETH,2042.460000,2043.060000,2043.070000,2048.240000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.029%, c2=0.253%, umbral=0.2%)"
2026-03-30 07:10:04,XRP,1.350800,1.352300,1.352300,1.355600,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.111%, c2=0.244%, umbral=0.2%)"
2026-03-30 07:10:04,BTC,67305.140000,67272.820000,67272.820000,67399.040000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.048%, c2=0.188%, umbral=0.2%)"
2026-03-30 07:10:05,SOL,83.470000,83.450000,83.450000,83.640000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.024%, c2=0.228%, umbral=0.2%)"
2026-03-30 07:15:04,ETH,2043.070000,2048.240000,2048.240000,2046.990000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.253%, c2=0.061%, umbral=0.2%)"
2026-03-30 07:15:04,BTC,67272.820000,67399.040000,67399.040000,67383.020000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.188%, c2=0.024%, umbral=0.2%)"
2026-03-30 07:15:04,XRP,1.352300,1.355600,1.355500,1.355700,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.244%, c2=0.015%, umbral=0.2%)"
2026-03-30 07:15:04,SOL,83.450000,83.640000,83.650000,83.620000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.228%, c2=0.036%, umbral=0.2%)"
2026-03-30 07:20:04,ETH,2048.240000,2046.990000,2046.990000,2047.220000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.061%, c2=0.011%, umbral=0.2%)"
2026-03-30 07:20:04,BTC,67399.040000,67383.020000,67383.020000,67380.430000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.024%, c2=0.004%, umbral=0.2%)"
2026-03-30 07:20:04,XRP,1.355500,1.355700,1.355700,1.354800,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.015%, c2=0.066%, umbral=0.2%)"
2026-03-30 07:20:04,SOL,83.650000,83.620000,83.630000,83.570000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.036%, c2=0.072%, umbral=0.2%)"
2026-03-30 07:25:04,ETH,2046.990000,2047.220000,2047.220000,2044.940000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.011%, c2=0.111%, umbral=0.2%)"
2026-03-30 07:25:04,XRP,1.355700,1.354800,1.354900,1.353300,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.066%, c2=0.118%, umbral=0.2%)"
2026-03-30 07:25:04,BTC,67383.020000,67380.430000,67380.430000,67307.710000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.004%, c2=0.108%, umbral=0.2%)"
2026-03-30 07:25:04,SOL,83.630000,83.570000,83.580000,83.570000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.072%, c2=0.012%, umbral=0.2%)"
2026-03-30 07:30:04,BTC,67307.710000,67309.040000,67307.710000,67327.990000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.002%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:30:04,XRP,1.353300,1.353500,1.353300,1.353700,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.015%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:30:04,ETH,2044.950000,2044.000000,2044.950000,2044.490000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.046%, c2=0.022%, umbral=0.2%)"
2026-03-30 07:30:04,BTC,67380.430000,67307.710000,67307.710000,67327.990000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.108%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:30:04,XRP,1.354900,1.353300,1.353300,1.353700,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.118%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:30:04,ETH,2047.220000,2044.940000,2044.950000,2044.490000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.111%, c2=0.022%, umbral=0.2%)"
2026-03-30 07:30:04,SOL,83.580000,83.580000,83.580000,83.590000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.000%, c2=0.012%, umbral=0.2%)"
2026-03-30 07:30:04,SOL,83.580000,83.570000,83.580000,83.590000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.012%, umbral=0.2%)"
2026-03-30 07:35:04,BTC,67307.710000,67327.990000,67328.000000,67335.690000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.030%, c2=0.011%, umbral=0.2%)"
2026-03-30 07:35:04,ETH,2044.950000,2044.490000,2044.500000,2043.320000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.022%, c2=0.058%, umbral=0.2%)"
2026-03-30 07:35:04,ETH,2044.950000,2044.490000,2044.500000,2043.320000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.022%, c2=0.058%, umbral=0.2%)"
2026-03-30 07:35:04,XRP,1.353300,1.353700,1.353800,1.353000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.030%, c2=0.059%, umbral=0.2%)"
2026-03-30 07:35:04,XRP,1.353300,1.353700,1.353800,1.353000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.030%, c2=0.059%, umbral=0.2%)"
2026-03-30 07:35:04,BTC,67307.710000,67327.990000,67328.000000,67335.690000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.030%, c2=0.011%, umbral=0.2%)"
2026-03-30 07:35:04,SOL,83.580000,83.590000,83.590000,83.550000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.048%, umbral=0.2%)"
2026-03-30 07:35:04,SOL,83.580000,83.590000,83.590000,83.550000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.012%, c2=0.048%, umbral=0.2%)"
2026-03-30 07:40:04,BTC,67328.000000,67335.690000,67335.700000,67309.300000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.011%, c2=0.039%, umbral=0.2%)"
2026-03-30 07:40:04,ETH,2044.500000,2043.320000,2043.330000,2043.350000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.058%, c2=0.001%, umbral=0.2%)"
2026-03-30 07:40:04,XRP,1.353800,1.353000,1.353000,1.352600,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.059%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:40:04,XRP,1.353800,1.353000,1.353000,1.352600,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.059%, c2=0.030%, umbral=0.2%)"
2026-03-30 07:40:04,BTC,67328.000000,67335.690000,67335.700000,67309.300000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.011%, c2=0.039%, umbral=0.2%)"
2026-03-30 07:40:04,SOL,83.590000,83.550000,83.560000,83.580000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.048%, c2=0.024%, umbral=0.2%)"
2026-03-30 07:40:04,SOL,83.590000,83.550000,83.560000,83.580000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.048%, c2=0.024%, umbral=0.2%)"
2026-03-30 07:45:04,BTC,67335.700000,67309.300000,67309.300000,67318.240000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.039%, c2=0.013%, umbral=0.2%)"
2026-03-30 07:45:04,BTC,67335.700000,67309.300000,67309.300000,67318.240000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.039%, c2=0.013%, umbral=0.2%)"
2026-03-30 07:45:04,ETH,2043.330000,2043.350000,2043.340000,2043.660000,sin_clara,N/A,0.0000,SIM,0.000000,0.000000,,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,100.0000,100.0000,0.0000,0.0000,,"Volatilidad baja (c1=0.001%, c2=0.016%, umbral=0.2%)"
